Date,Open,High,Low,Close
01/30/2022,"2,619.44","2,638.30","2,545.44","2,558.81"
01/29/2022,"2,535.71","2,637.58","2,516.50","2,620.00"
01/28/2022,"2,359.04","2,549.82","2,331.00","2,537.68"
01/27/2022,"2,419.35","2,519.82","2,317.60","2,359.79"
01/26/2022,"2,413.65","2,724.47","2,406.94","2,419.99"
01/25/2022,"2,444.04","2,507.80","2,351.21","2,414.06"
01/24/2022,"2,422.90","2,545.96","2,160.93","2,442.65"
01/23/2022,"2,446.46","2,548.60","2,367.97","2,422.90"
01/22/2022,"2,620.00","2,640.28","2,310.52","2,448.91"
01/21/2022,"3,075.71","3,089.45","2,563.97","2,614.44"
01/20/2022,"3,114.85","3,272.22","3,083.99","3,083.99"
01/19/2022,"3,164.35","3,192.24","3,049.30","3,114.58"
01/18/2022,"3,165.42","3,242.59","3,086.00","3,164.35"
01/17/2022,"3,331.00","3,362.66","3,154.08","3,168.54"
01/16/2022,"3,335.61","3,391.51","3,277.50","3,331.00"
01/15/2022,"3,332.64","3,370.60","3,263.93","3,337.18"
01/14/2022,"3,271.94","3,342.00","3,191.17","3,332.60"
01/13/2022,"3,370.80","3,411.26","3,237.68","3,271.94"
01/12/2022,"3,231.84","3,412.64","3,208.15","3,370.80"
01/11/2022,"3,074.72","3,264.19","3,054.64","3,232.52"
01/10/2022,"3,188.77","3,199.13","2,933.19","3,073.50"
01/09/2022,"3,076.44","3,210.00","3,060.38","3,188.77"
01/08/2022,"3,216.12","3,245.65","2,999.08","3,080.64"
01/07/2022,"3,426.37","3,434.00","3,094.50","3,216.50"
01/06/2022,"3,556.59","3,568.65","3,299.55","3,426.38"
01/05/2022,"3,825.68","3,847.93","3,553.80","3,557.41"
01/04/2022,"3,724.25","3,889.10","3,714.95","3,826.65"
01/03/2022,"3,813.67","3,847.00","3,684.34","3,727.99"
01/02/2022,"3,749.74","3,850.02","3,719.12","3,813.67"
01/01/2022,"3,689.38","3,774.98","3,675.00","3,749.75"
12/31/2021,"3,736.59","3,812.67","3,622.51","3,687.67"
12/30/2021,"3,725.60","3,768.63","3,590.00","3,733.98"
12/29/2021,"3,809.14","3,827.01","3,700.00","3,724.98"
12/28/2021,"4,061.29","4,075.97","3,765.23","3,807.82"
12/27/2021,"4,086.36","4,128.28","4,037.00","4,061.30"
12/26/2021,"4,121.49","4,121.93","4,006.78","4,087.98"
12/25/2021,"4,067.00","4,138.22","4,026.90","4,121.52"
12/24/2021,"4,116.99","4,135.98","4,045.72","4,067.43"
12/23/2021,"4,015.50","4,150.48","3,896.00","4,112.67"
12/22/2021,"4,026.35","4,074.63","3,944.39","4,015.75"
12/21/2021,"3,920.00","4,062.60","3,896.18","4,023.92"
12/20/2021,"3,919.70","3,991.66","3,757.60","3,914.36"
12/19/2021,"3,977.24","4,027.91","3,891.99","3,922.25"
12/18/2021,"3,906.61","3,991.34","3,769.79","3,976.42"
12/17/2021,"4,030.84","4,030.84","3,706.36","3,913.17"
12/16/2021,"4,064.76","4,112.32","3,981.25","4,030.84"
12/15/2021,"3,852.13","4,092.42","3,655.42","4,066.00"
12/14/2021,"3,770.65","3,881.71","3,689.01","3,854.24"
12/13/2021,"4,124.25","4,170.30","3,672.83","3,770.01"
12/12/2021,"4,030.71","4,175.30","3,990.01","4,122.34"
12/11/2021,"4,000.37","4,097.91","3,838.01","4,022.39"
12/10/2021,"4,165.55","4,228.97","3,936.02","3,999.61"
12/09/2021,"4,418.54","4,486.63","4,075.96","4,167.70"
12/08/2021,"4,292.42","4,454.40","4,234.92","4,418.54"
12/07/2021,"4,335.07","4,426.89","4,270.01","4,292.32"
12/06/2021,"4,150.43","4,352.68","3,925.69","4,324.65"
12/05/2021,"4,065.98","4,250.76","4,040.11","4,153.22"
12/04/2021,"4,207.42","4,251.10","3,521.01","4,066.10"
12/03/2021,"4,546.81","4,656.95","4,053.03","4,218.61"
12/02/2021,"4,569.99","4,633.66","4,437.10","4,545.44"
12/01/2021,"4,627.41","4,778.67","4,539.47","4,569.99"
11/30/2021,"4,453.01","4,747.85","4,352.23","4,627.16"
11/29/2021,"4,260.40","4,460.40","4,223.17","4,453.80"
11/28/2021,"4,080.89","4,258.78","3,971.17","4,256.95"
11/27/2021,"4,073.90","4,184.99","4,031.71","4,080.89"
11/26/2021,"4,500.31","4,552.35","3,924.30","4,078.31"
11/25/2021,"4,257.58","4,530.85","4,240.63","4,500.00"
11/24/2021,"4,353.67","4,371.83","4,170.08","4,257.24"
11/23/2021,"4,079.99","4,385.99","4,068.57","4,351.45"
11/22/2021,"4,366.00","4,370.41","4,026.22","4,078.51"
11/21/2021,"4,433.53","4,438.13","4,308.10","4,369.45"
11/20/2021,"4,284.06","4,433.39","4,212.18","4,433.39"
11/19/2021,"4,023.62","4,309.90","3,960.01","4,279.00"
11/18/2021,"4,253.17","4,343.00","3,958.99","4,022.41"
11/17/2021,"4,257.54","4,298.99","4,069.91","4,253.17"
11/16/2021,"4,571.80","4,586.86","4,124.77","4,257.79"
11/15/2021,"4,576.79","4,768.63","4,544.62","4,572.81"
11/14/2021,"4,653.33","4,690.73","4,520.00","4,576.79"
11/13/2021,"4,655.93","4,704.80","4,589.10","4,652.40"
11/12/2021,"4,743.69","4,804.99","4,510.00","4,655.12"
11/11/2021,"4,543.57","4,779.81","4,534.19","4,743.20"
11/10/2021,"4,800.00","4,865.81","4,507.16","4,557.49"
11/09/2021,"4,774.43","4,838.98","4,715.51","4,800.00"
11/08/2021,"4,629.00","4,794.99","4,595.00","4,773.85"
11/07/2021,"4,487.09","4,638.08","4,487.09","4,629.00"
11/06/2021,"4,454.25","4,517.77","4,334.00","4,488.09"
11/05/2021,"4,516.57","4,573.66","4,450.01","4,453.68"
11/04/2021,"4,618.01","4,626.85","4,423.32","4,517.22"
11/03/2021,"4,504.17","4,665.02","4,459.90","4,618.00"
11/02/2021,"4,313.35","4,532.40","4,279.91","4,505.48"
11/01/2021,"4,269.51","4,379.69","4,160.00","4,310.99"
10/31/2021,"4,311.40","4,394.00","4,171.60","4,269.50"
10/30/2021,"4,403.43","4,433.17","4,250.11","4,311.57"
10/29/2021,"4,251.75","4,457.01","4,220.00","4,409.10"
10/28/2021,"3,984.15","4,290.10","3,900.46","4,257.60"
10/27/2021,"4,261.77","4,312.84","3,944.54","3,984.14"
10/26/2021,"4,180.80","4,292.51","4,137.46","4,262.82"
10/25/2021,"4,065.99","4,232.98","4,063.13","4,180.80"
10/24/2021,"4,089.47","4,184.40","3,964.49","4,063.12"
10/23/2021,"3,976.87","4,124.33","3,930.11","4,089.33"
10/22/2021,"4,090.18","4,162.58","3,890.00","3,975.35"
10/21/2021,"4,107.96","4,366.50","4,027.00","4,089.19"
10/20/2021,"3,809.01","4,135.43","3,803.80","4,107.96"
10/19/2021,"3,735.25","3,854.96","3,717.18","3,809.34"
10/18/2021,"3,702.37","3,893.93","3,684.74","3,739.16"
10/17/2021,"3,830.10","3,915.31","3,651.54","3,700.98"
10/16/2021,"3,879.98","3,968.86","3,808.50","3,831.77"
10/15/2021,"3,759.36","3,900.00","3,735.99","3,879.87"
10/14/2021,"3,577.86","3,821.09","3,569.86","3,759.36"
10/13/2021,"3,477.47","3,584.99","3,413.34","3,576.00"
10/12/2021,"3,490.01","3,545.00","3,405.83","3,476.80"
10/11/2021,"3,515.01","3,620.00","3,379.63","3,493.73"
10/10/2021,"3,579.31","3,604.01","3,487.73","3,512.75"
10/09/2021,"3,552.80","3,629.63","3,540.37","3,579.31"
10/08/2021,"3,623.95","3,670.70","3,538.26","3,554.29"
10/07/2021,"3,563.33","3,641.24","3,472.02","3,623.58"
10/06/2021,"3,526.66","3,628.01","3,349.96","3,560.16"
10/05/2021,"3,384.30","3,533.79","3,356.61","3,533.79"
10/04/2021,"3,427.46","3,437.50","3,278.34","3,384.30"
10/03/2021,"3,428.74","3,485.29","3,343.31","3,426.97"
10/02/2021,"3,294.08","3,465.26","3,259.29","3,428.74"
10/01/2021,"2,972.80","3,315.80","2,965.69","3,293.01"
09/30/2021,"2,820.19","3,049.00","2,805.81","2,972.80"
09/29/2021,"2,862.64","2,948.52","2,783.03","2,820.49"
09/28/2021,"2,974.94","3,029.77","2,806.54","2,863.28"
09/27/2021,"3,091.84","3,165.76","2,960.88","2,974.94"
09/26/2021,"2,924.68","3,099.21","2,740.67","3,088.41"
09/25/2021,"2,946.69","2,983.00","2,801.01","2,927.45"
09/24/2021,"3,142.70","3,162.69","2,745.22","2,947.01"
09/23/2021,"3,026.74","3,173.94","3,015.70","3,142.44"
09/22/2021,"2,765.16","3,090.00","2,668.00","3,026.36"
09/21/2021,"3,032.76","3,105.01","2,755.01","2,765.16"
09/20/2021,"3,358.98","3,364.47","2,925.03","3,019.11"
09/19/2021,"3,398.69","3,456.00","3,308.56","3,359.13"
09/18/2021,"3,374.78","3,539.62","3,352.30","3,398.69"
09/17/2021,"3,494.84","3,592.39","3,366.69","3,378.01"
09/16/2021,"3,554.51","3,674.37","3,485.01","3,487.77"
09/15/2021,"3,376.41","3,570.83","3,334.99","3,551.43"
09/14/2021,"3,296.03","3,409.20","3,271.86","3,377.76"
09/13/2021,"3,316.54","3,440.80","3,116.00","3,295.57"
09/12/2021,"3,292.45","3,468.57","3,234.98","3,316.89"
09/11/2021,"3,244.49","3,346.56","3,153.38","3,293.97"
09/10/2021,"3,425.57","3,512.95","3,222.89","3,250.96"
09/09/2021,"3,478.99","3,567.72","3,396.27","3,424.95"
09/08/2021,"3,421.60","3,541.54","3,222.79","3,473.72"
09/07/2021,"3,952.00","3,969.33","2,963.48","3,415.04"
09/06/2021,"3,971.68","3,980.59","3,870.00","3,949.99"
09/05/2021,"3,880.48","3,972.39","3,836.70","3,972.05"
09/04/2021,"3,917.25","3,970.01","3,836.16","3,880.55"
09/03/2021,"3,808.77","4,027.56","3,715.41","3,917.19"
09/02/2021,"3,729.99","3,841.52","3,725.09","3,811.26"
09/01/2021,"3,392.41","3,776.01","3,374.38","3,730.00"
08/31/2021,"3,341.22","3,472.31","3,190.97","3,392.83"
08/30/2021,"3,236.00","3,347.51","3,146.06","3,342.39"
08/29/2021,"3,239.16","3,284.56","3,159.20","3,236.00"
08/28/2021,"3,265.28","3,286.25","3,214.42","3,239.14"
08/27/2021,"3,116.84","3,275.51","3,064.00","3,264.37"
08/26/2021,"3,210.00","3,251.71","3,058.83","3,116.84"
08/25/2021,"3,217.06","3,250.00","3,081.18","3,210.00"
08/24/2021,"3,339.92","3,359.59","3,150.01","3,216.70"
08/23/2021,"3,156.12","3,378.21","3,144.85","3,339.98"
08/22/2021,"3,226.38","3,274.71","3,131.00","3,156.96"
08/21/2021,"3,261.40","3,309.99","3,210.21","3,226.38"
08/20/2021,"3,158.58","3,299.64","3,145.37","3,260.97"
08/19/2021,"3,007.05","3,163.23","2,962.08","3,157.16"
08/18/2021,"3,070.53","3,128.29","2,954.23","3,007.34"
08/17/2021,"3,166.44","3,292.10","3,017.51","3,072.00"
08/16/2021,"3,268.23","3,334.17","3,139.85","3,164.98"
08/15/2021,"3,233.51","3,287.85","3,117.76","3,261.22"
08/14/2021,"3,284.08","3,331.00","3,210.37","3,233.92"
08/13/2021,"3,065.68","3,296.78","2,988.54","3,281.00"
08/12/2021,"3,234.77","3,241.96","2,982.53","3,061.61"
08/11/2021,"3,156.56","3,272.74","3,119.74","3,236.20"
08/10/2021,"3,069.20","3,231.74","3,035.51","3,156.55"
08/09/2021,"2,993.95","3,186.63","2,900.42","3,071.56"
08/08/2021,"3,081.48","3,189.00","2,952.24","2,988.72"
08/07/2021,"2,912.64","3,173.53","2,868.06","3,081.75"
08/06/2021,"2,809.35","2,948.78","2,722.05","2,911.70"
08/05/2021,"2,708.59","2,825.89","2,533.45","2,803.67"
08/04/2021,"2,486.08","2,723.17","2,460.32","2,708.97"
08/03/2021,"2,599.19","2,636.00","2,447.65","2,487.41"
08/02/2021,"2,671.00","2,677.26","2,512.19","2,597.51"
08/01/2021,"2,491.40","2,698.14","2,491.40","2,670.00"
07/31/2021,"2,420.10","2,498.41","2,417.69","2,490.81"
07/30/2021,"2,314.16","2,449.06","2,306.86","2,419.57"
07/29/2021,"2,298.19","2,337.00","2,266.50","2,314.17"
07/28/2021,"2,243.00","2,343.29","2,241.77","2,301.10"
07/27/2021,"2,257.95","2,318.42","2,153.94","2,242.77"
07/26/2021,"2,157.37","2,429.17","2,155.65","2,260.97"
07/25/2021,"2,152.47","2,194.22","2,109.25","2,157.66"
07/24/2021,"2,039.99","2,199.00","2,038.32","2,151.04"
07/23/2021,"2,016.37","2,092.00","1,997.67","2,039.45"
07/22/2021,"1,948.07","2,044.00","1,941.99","2,016.29"
07/21/2021,"1,794.03","2,026.18","1,755.03","1,947.62"
07/20/2021,"1,819.30","1,838.65","1,718.25","1,794.03"
07/19/2021,"1,892.97","1,926.76","1,806.92","1,819.30"
07/18/2021,"1,899.02","1,990.00","1,879.81","1,895.28"
07/17/2021,"1,897.88","1,917.96","1,852.15","1,899.02"
07/16/2021,"1,925.22","1,961.49","1,859.16","1,902.35"
07/15/2021,"1,988.93","2,038.32","1,881.02","1,925.09"
07/14/2021,"1,948.01","2,017.49","1,867.17","1,989.35"
07/13/2021,"2,026.57","2,043.12","1,917.89","1,949.46"
07/12/2021,"2,130.55","2,171.69","2,007.07","2,026.57"
07/11/2021,"2,113.51","2,153.12","2,081.90","2,130.87"
07/10/2021,"2,134.85","2,190.85","2,075.04","2,095.08"
07/09/2021,"2,137.80","2,185.59","2,049.52","2,134.85"
07/08/2021,"2,362.37","2,362.37","2,128.42","2,137.80"
07/07/2021,"2,307.34","2,407.35","2,272.51","2,362.01"
07/06/2021,"2,217.61","2,347.96","2,195.01","2,310.85"
07/05/2021,"2,350.42","2,386.14","2,159.84","2,217.31"
07/04/2021,"2,219.55","2,371.52","2,187.53","2,350.42"
07/03/2021,"2,089.00","2,238.38","2,088.37","2,219.55"
07/02/2021,"2,124.00","2,138.73","2,018.95","2,089.00"
07/01/2021,"2,237.34","2,282.98","2,076.48","2,117.60"
06/30/2021,"2,191.61","2,282.02","2,089.16","2,239.11"
06/29/2021,"2,135.53","2,242.02","2,063.38","2,191.26"
06/28/2021,"1,816.49","2,142.69","1,814.74","2,135.01"
06/27/2021,"1,788.18","1,892.12","1,786.22","1,816.34"
06/26/2021,"1,863.45","1,865.83","1,717.33","1,767.57"
06/25/2021,"2,004.62","2,019.97","1,793.29","1,867.87"
06/24/2021,"1,932.09","2,035.61","1,887.33","2,007.27"
06/23/2021,"1,930.48","2,043.01","1,850.02","1,931.56"
06/22/2021,"1,938.77","1,996.72","1,701.10","1,930.48"
06/21/2021,"2,259.33","2,275.73","1,894.30","1,941.23"
06/20/2021,"2,225.64","2,261.99","2,047.02","2,254.99"
06/19/2021,"2,192.36","2,277.06","2,174.71","2,225.64"
06/18/2021,"2,340.25","2,378.39","2,143.41","2,194.37"
06/17/2021,"2,400.17","2,457.61","2,306.55","2,343.23"
06/16/2021,"2,523.24","2,563.96","2,382.43","2,402.42"
06/15/2021,"2,541.43","2,639.23","2,512.66","2,522.43"
06/14/2021,"2,577.09","2,608.27","2,520.78","2,541.84"
06/13/2021,"2,403.58","2,562.82","2,316.34","2,562.82"
06/12/2021,"2,383.54","2,438.98","2,267.10","2,403.58"
06/11/2021,"2,468.90","2,490.90","2,376.98","2,383.54"
06/10/2021,"2,562.22","2,621.95","2,430.76","2,467.85"
06/09/2021,"2,538.25","2,626.27","2,410.03","2,563.27"
06/08/2021,"2,650.89","2,663.01","2,314.17","2,537.01"
06/07/2021,"2,709.96","2,846.38","2,631.66","2,651.31"
06/06/2021,"2,630.54","2,747.44","2,553.42","2,706.96"
06/05/2021,"2,704.94","2,814.62","2,584.06","2,627.47"
06/04/2021,"2,823.63","2,870.01","2,557.17","2,702.23"
06/03/2021,"2,723.56","2,887.00","2,665.45","2,819.99"
06/02/2021,"2,574.14","2,799.39","2,557.70","2,723.52"
06/01/2021,"2,598.99","2,737.96","2,530.59","2,577.58"
05/31/2021,"2,433.04","2,677.51","2,278.03","2,595.82"
05/30/2021,"2,240.37","2,477.15","2,186.92","2,437.73"
05/29/2021,"2,429.76","2,567.00","2,209.61","2,237.97"
05/28/2021,"2,725.25","2,789.64","2,422.28","2,424.99"
05/27/2021,"2,799.90","2,889.51","2,641.47","2,725.92"
05/26/2021,"2,559.85","2,910.00","2,535.00","2,791.65"
05/25/2021,"2,632.46","2,751.98","2,387.51","2,552.11"
05/24/2021,"2,068.01","2,679.00","2,050.61","2,623.97"
05/23/2021,"2,356.90","2,382.66","1,737.28","2,073.14"
05/22/2021,"2,251.49","2,482.37","2,107.48","2,356.38"
05/21/2021,"2,767.60","2,939.63","2,248.68","2,248.80"
05/20/2021,"2,541.89","2,993.64","2,172.87","2,761.80"
05/19/2021,"3,431.00","3,465.99","1,889.42","2,535.67"
05/18/2021,"3,441.54","3,564.21","3,198.48","3,434.23"
05/17/2021,"3,373.74","3,589.00","3,126.42","3,440.10"
05/16/2021,"3,792.71","3,878.01","3,345.04","3,360.34"
05/15/2021,"3,983.66","4,133.31","3,663.23","3,794.99"
05/14/2021,"3,712.00","4,175.68","3,612.61","3,990.47"
05/13/2021,"4,101.41","4,241.63","3,527.00","3,714.20"
05/12/2021,"4,139.99","4,372.35","3,940.02","4,104.21"
05/11/2021,"3,885.92","4,140.00","3,781.66","4,140.00"
05/10/2021,"3,911.64","4,209.43","3,697.46","3,899.32"
05/09/2021,"3,854.53","3,980.33","3,734.16","3,909.82"
05/08/2021,"3,501.75","3,863.54","3,431.03","3,852.00"
05/07/2021,"3,468.09","3,588.14","3,366.78","3,501.77"
05/06/2021,"3,464.45","3,607.59","3,382.27","3,467.85"
05/05/2021,"3,405.35","3,484.01","3,215.17","3,467.44"
05/04/2021,"3,287.57","3,492.19","3,195.07","3,409.65"
05/03/2021,"2,969.00","3,339.24","2,936.40","3,288.00"
05/02/2021,"2,950.19","2,976.97","2,858.00","2,969.00"
05/01/2021,"2,763.92","2,951.00","2,743.26","2,949.51"
04/30/2021,"2,709.00","2,799.00","2,702.31","2,763.92"
04/29/2021,"2,711.17","2,799.99","2,675.41","2,712.80"
04/28/2021,"2,646.00","2,748.00","2,564.40","2,708.01"
04/27/2021,"2,458.30","2,680.29","2,431.60","2,649.25"
04/26/2021,"2,209.00","2,531.25","2,180.00","2,463.00"
04/25/2021,"2,298.15","2,355.54","2,166.72","2,214.89"
04/24/2021,"2,324.98","2,370.26","2,162.01","2,295.99"
04/23/2021,"2,400.00","2,447.35","2,117.03","2,323.83"
04/22/2021,"2,408.09","2,643.30","2,315.24","2,408.00"
04/21/2021,"2,309.40","2,467.23","2,237.91","2,405.01"
04/20/2021,"2,208.95","2,330.50","2,055.36","2,307.28"
04/19/2021,"2,229.05","2,279.28","2,084.37","2,206.66"
04/18/2021,"2,390.67","2,396.05","1,976.71","2,226.09"
04/17/2021,"2,460.84","2,496.82","2,318.08","2,390.93"
04/16/2021,"2,498.19","2,548.39","2,335.38","2,460.83"
04/15/2021,"2,369.99","2,499.99","2,369.99","2,499.50"
