Date,Open,High,Low,Close
01/15/2023,"0.3915","0.3967","0.3800","0.3855"
01/14/2023,"0.3841","0.4082","0.3786","0.3915"
01/13/2023,"0.3766","0.3857","0.3690","0.3846"
01/12/2023,"0.3701","0.3809","0.3630","0.3768"
01/11/2023,"0.3525","0.3774","0.3480","0.3701"
01/10/2023,"0.3479","0.3542","0.3429","0.3528"
01/09/2023,"0.3408","0.3573","0.3404","0.3476"
01/08/2023,"0.3437","0.3446","0.3380","0.3408"
01/07/2023,"0.3418","0.3456","0.3416","0.3437"
01/06/2023,"0.3416","0.3428","0.3318","0.3418"
01/05/2023,"0.3453","0.3483","0.3379","0.3416"
01/04/2023,"0.3452","0.3519","0.3425","0.3453"
01/03/2023,"0.3529","0.3531","0.3410","0.3452"
01/02/2023,"0.3383","0.3546","0.3135","0.3529"
01/01/2023,"0.3421","0.3424","0.3352","0.3383"
12/31/2022,"0.3434","0.3450","0.3402","0.3421"
12/30/2022,"0.3384","0.3456","0.3337","0.3433"
12/29/2022,"0.3594","0.3594","0.3374","0.3388"
12/28/2022,"0.3701","0.3716","0.3549","0.3594"
12/27/2022,"0.3665","0.3727","0.3586","0.3701"
12/26/2022,"0.3462","0.3696","0.3453","0.3665"
12/25/2022,"0.3513","0.3521","0.3443","0.3462"
12/24/2022,"0.3537","0.3547","0.3511","0.3513"
12/23/2022,"0.3497","0.3550","0.3471","0.3537"
12/22/2022,"0.3461","0.3500","0.3414","0.3500"
12/21/2022,"0.3511","0.3530","0.3384","0.3461"
12/20/2022,"0.3407","0.3519","0.3353","0.3511"
12/19/2022,"0.3500","0.3533","0.3326","0.3407"
12/18/2022,"0.3504","0.3550","0.3478","0.3503"
12/17/2022,"0.3631","0.3638","0.3462","0.3504"
12/16/2022,"0.3781","0.3799","0.3570","0.3631"
12/15/2022,"0.3844","0.3869","0.3740","0.3782"
12/14/2022,"0.3947","0.3958","0.3788","0.3844"
12/13/2022,"0.3848","0.3968","0.3783","0.3948"
12/12/2022,"0.3839","0.3851","0.3711","0.3848"
12/11/2022,"0.3863","0.3886","0.3825","0.3839"
12/10/2022,"0.3875","0.3901","0.3859","0.3863"
12/09/2022,"0.3930","0.3956","0.3856","0.3880"
12/08/2022,"0.3826","0.3933","0.3817","0.3931"
12/07/2022,"0.3894","0.3925","0.3744","0.3826"
12/06/2022,"0.3894","0.3908","0.3809","0.3894"
12/05/2022,"0.3907","0.3950","0.3810","0.3894"
12/04/2022,"0.3917","0.3933","0.3857","0.3907"
12/03/2022,"0.3932","0.3967","0.3877","0.3917"
12/02/2022,"0.3971","0.3978","0.3837","0.3932"
12/01/2022,"0.4100","0.4115","0.3945","0.3971"
11/30/2022,"0.3994","0.4114","0.3941","0.4100"
11/29/2022,"0.3884","0.4037","0.3830","0.3994"
11/28/2022,"0.4037","0.4043","0.3735","0.3884"
11/27/2022,"0.3995","0.4092","0.3928","0.4037"
11/26/2022,"0.4078","0.4137","0.3960","0.3995"
11/25/2022,"0.3996","0.4175","0.3889","0.4078"
11/24/2022,"0.3790","0.4046","0.3742","0.3996"
11/23/2022,"0.3769","0.3818","0.3678","0.3790"
11/22/2022,"0.3551","0.3769","0.3511","0.3769"
11/21/2022,"0.3613","0.3655","0.3458","0.3551"
11/20/2022,"0.3846","0.3954","0.3606","0.3612"
11/19/2022,"0.3818","0.3856","0.3753","0.3846"
11/18/2022,"0.3826","0.3867","0.3745","0.3818"
11/17/2022,"0.3729","0.3867","0.3690","0.3823"
11/16/2022,"0.3870","0.3906","0.3615","0.3729"
11/15/2022,"0.3721","0.3965","0.3666","0.3866"
11/14/2022,"0.3356","0.3778","0.3210","0.3737"
11/13/2022,"0.3648","0.3685","0.3328","0.3356"
11/12/2022,"0.3751","0.3855","0.3592","0.3648"
11/11/2022,"0.3971","0.3982","0.3656","0.3756"
11/10/2022,"0.3321","0.4015","0.3200","0.3970"
11/09/2022,"0.4045","0.4112","0.3289","0.3325"
11/08/2022,"0.4702","0.4702","0.3400","0.4056"
11/07/2022,"0.4825","0.4838","0.4615","0.4702"
11/06/2022,"0.5006","0.5006","0.4822","0.4826"
11/05/2022,"0.4975","0.5098","0.4917","0.5006"
11/04/2022,"0.4575","0.5066","0.4535","0.4975"
11/03/2022,"0.4510","0.4593","0.4490","0.4581"
11/02/2022,"0.4645","0.4667","0.4457","0.4511"
11/01/2022,"0.4568","0.4670","0.4541","0.4645"
10/31/2022,"0.4640","0.4642","0.4482","0.4568"
10/30/2022,"0.4736","0.4765","0.4586","0.4641"
10/29/2022,"0.4713","0.4830","0.4667","0.4736"
10/28/2022,"0.4660","0.4741","0.4567","0.4713"
10/27/2022,"0.4672","0.4821","0.4586","0.4668"
10/26/2022,"0.4617","0.4707","0.4566","0.4672"
10/25/2022,"0.4590","0.4726","0.4435","0.4615"
10/24/2022,"0.4637","0.4723","0.4481","0.4590"
10/23/2022,"0.4643","0.4678","0.4518","0.4637"
10/22/2022,"0.4528","0.4704","0.4512","0.4643"
10/21/2022,"0.4371","0.4545","0.4355","0.4528"
10/20/2022,"0.4611","0.4648","0.4227","0.4371"
10/19/2022,"0.4678","0.4678","0.4516","0.4611"
10/18/2022,"0.4770","0.4839","0.4576","0.4678"
10/17/2022,"0.4780","0.4826","0.4632","0.4770"
10/16/2022,"0.4822","0.4873","0.4688","0.4780"
10/15/2022,"0.4897","0.4899","0.4780","0.4822"
10/14/2022,"0.4875","0.5112","0.4783","0.4897"
10/13/2022,"0.4900","0.4908","0.4413","0.4875"
10/12/2022,"0.4916","0.4957","0.4818","0.4900"
10/11/2022,"0.5212","0.5222","0.4790","0.4916"
10/10/2022,"0.5383","0.5395","0.5120","0.5212"
10/09/2022,"0.5187","0.5485","0.5067","0.5383"
10/08/2022,"0.5143","0.5290","0.5108","0.5179"
10/07/2022,"0.4997","0.5276","0.4825","0.5143"
10/06/2022,"0.4934","0.5055","0.4882","0.4997"
10/05/2022,"0.4801","0.5004","0.4726","0.4936"
10/04/2022,"0.4674","0.4852","0.4520","0.4802"
10/03/2022,"0.4599","0.4692","0.4380","0.4674"
10/02/2022,"0.4750","0.4780","0.4534","0.4599"
10/01/2022,"0.4820","0.4863","0.4677","0.4750"
09/30/2022,"0.4767","0.5082","0.4707","0.4820"
09/29/2022,"0.4397","0.4777","0.4265","0.4774"
09/28/2022,"0.4446","0.4508","0.4174","0.4397"
09/27/2022,"0.4717","0.4872","0.4372","0.4446"
09/26/2022,"0.4999","0.5052","0.4580","0.4717"
09/25/2022,"0.5042","0.5202","0.4759","0.4987"
09/24/2022,"0.4933","0.5285","0.4720","0.5042"
09/23/2022,"0.4806","0.5583","0.4568","0.4933"
09/22/2022,"0.4069","0.4942","0.3855","0.4802"
09/21/2022,"0.4047","0.4328","0.3866","0.4069"
09/20/2022,"0.3812","0.4229","0.3709","0.4047"
09/19/2022,"0.3936","0.3944","0.3401","0.3812"
09/18/2022,"0.3726","0.3979","0.3653","0.3946"
09/17/2022,"0.3452","0.3798","0.3439","0.3726"
09/16/2022,"0.3304","0.3482","0.3218","0.3444"
09/15/2022,"0.3421","0.3443","0.3250","0.3304"
09/14/2022,"0.3374","0.3428","0.3310","0.3421"
09/13/2022,"0.3577","0.3602","0.3338","0.3375"
09/12/2022,"0.3589","0.3605","0.3481","0.3577"
09/11/2022,"0.3551","0.3597","0.3522","0.3589"
09/10/2022,"0.3516","0.3615","0.3489","0.3551"
09/09/2022,"0.3413","0.3551","0.3386","0.3516"
09/08/2022,"0.3355","0.3429","0.3283","0.3413"
09/07/2022,"0.3247","0.3369","0.3130","0.3355"
09/06/2022,"0.3309","0.3428","0.3191","0.3247"
09/05/2022,"0.3317","0.3331","0.3226","0.3309"
09/04/2022,"0.3291","0.3326","0.3278","0.3317"
09/03/2022,"0.3301","0.3338","0.3266","0.3291"
09/02/2022,"0.3325","0.3350","0.3253","0.3301"
09/01/2022,"0.3308","0.3325","0.3217","0.3325"
08/31/2022,"0.3282","0.3335","0.3233","0.3308"
08/30/2022,"0.3329","0.3356","0.3204","0.3282"
08/29/2022,"0.3355","0.3358","0.3187","0.3329"
08/28/2022,"0.3349","0.3371","0.3323","0.3355"
08/27/2022,"0.3411","0.3441","0.3290","0.3349"
08/26/2022,"0.3511","0.3700","0.3330","0.3409"
08/25/2022,"0.3506","0.3525","0.3435","0.3511"
08/24/2022,"0.3455","0.3513","0.3390","0.3506"
08/23/2022,"0.3381","0.3471","0.3328","0.3455"
08/22/2022,"0.3451","0.3484","0.3316","0.3381"
08/21/2022,"0.3336","0.3474","0.3336","0.3451"
08/20/2022,"0.3417","0.3427","0.3316","0.3336"
08/19/2022,"0.3791","0.3795","0.3339","0.3417"
08/18/2022,"0.3825","0.3825","0.3721","0.3791"
08/17/2022,"0.3766","0.3920","0.3679","0.3825"
08/16/2022,"0.3741","0.3774","0.3671","0.3766"
08/15/2022,"0.3791","0.3849","0.3660","0.3740"
08/14/2022,"0.3792","0.3921","0.3743","0.3793"
08/13/2022,"0.3780","0.3875","0.3759","0.3792"
08/12/2022,"0.3814","0.3816","0.3705","0.3779"
08/11/2022,"0.3786","0.3855","0.3774","0.3814"
08/10/2022,"0.3680","0.3790","0.3586","0.3785"
08/09/2022,"0.3831","0.3831","0.3610","0.3680"
08/08/2022,"0.3755","0.3846","0.3716","0.3831"
08/07/2022,"0.3740","0.3759","0.3682","0.3755"
08/06/2022,"0.3711","0.3775","0.3711","0.3740"
08/05/2022,"0.3688","0.3780","0.3676","0.3711"
08/04/2022,"0.3753","0.3764","0.3650","0.3688"
08/03/2022,"0.3749","0.3772","0.3635","0.3753"
08/02/2022,"0.3770","0.3942","0.3673","0.3754"
08/01/2022,"0.3934","0.3934","0.3714","0.3770"
07/31/2022,"0.3937","0.3983","0.3830","0.3934"
07/30/2022,"0.3692","0.4095","0.3639","0.3937"
07/29/2022,"0.3753","0.3797","0.3600","0.3692"
07/28/2022,"0.3534","0.3789","0.3494","0.3753"
07/27/2022,"0.3321","0.3567","0.3303","0.3536"
07/26/2022,"0.3470","0.3474","0.3259","0.3320"
07/25/2022,"0.3630","0.3649","0.3390","0.3470"
07/24/2022,"0.3559","0.3664","0.3545","0.3630"
07/23/2022,"0.3561","0.3625","0.3501","0.3559"
07/22/2022,"0.3672","0.3714","0.3544","0.3562"
07/21/2022,"0.3594","0.3680","0.3484","0.3672"
07/20/2022,"0.3714","0.3817","0.3578","0.3614"
07/19/2022,"0.3558","0.3731","0.3518","0.3709"
07/18/2022,"0.3479","0.3696","0.3421","0.3558"
07/17/2022,"0.3520","0.3600","0.3429","0.3479"
07/16/2022,"0.3325","0.3559","0.3317","0.3520"
07/15/2022,"0.3298","0.3483","0.3261","0.3325"
07/14/2022,"0.3177","0.3300","0.3124","0.3298"
07/13/2022,"0.3108","0.3209","0.3030","0.3177"
07/12/2022,"0.3232","0.3233","0.3081","0.3108"
07/11/2022,"0.3266","0.3299","0.3175","0.3232"
07/10/2022,"0.3459","0.3471","0.3201","0.3260"
07/09/2022,"0.3457","0.3474","0.3394","0.3459"
07/08/2022,"0.3398","0.3572","0.3358","0.3449"
07/07/2022,"0.3284","0.3422","0.3269","0.3398"
07/06/2022,"0.3251","0.3289","0.3195","0.3284"
07/05/2022,"0.3235","0.3304","0.3127","0.3251"
07/04/2022,"0.3227","0.3256","0.3144","0.3235"
07/03/2022,"0.3143","0.3250","0.3089","0.3227"
07/02/2022,"0.3171","0.3184","0.3093","0.3143"
07/01/2022,"0.3169","0.3346","0.3100","0.3171"
06/30/2022,"0.3320","0.3337","0.3061","0.3168"
06/29/2022,"0.3418","0.3431","0.3205","0.3318"
06/28/2022,"0.3547","0.3583","0.3370","0.3418"
06/27/2022,"0.3687","0.3688","0.3482","0.3547"
06/26/2022,"0.3614","0.3744","0.3600","0.3685"
06/25/2022,"0.3623","0.3728","0.3542","0.3614"
06/24/2022,"0.3315","0.3863","0.3310","0.3622"
06/23/2022,"0.3212","0.3337","0.3209","0.3315"
06/22/2022,"0.3270","0.3315","0.3189","0.3217"
06/21/2022,"0.3226","0.3368","0.3176","0.3270"
06/20/2022,"0.3288","0.3292","0.3137","0.3226"
06/19/2022,"0.2947","0.3321","0.2947","0.3288"
06/18/2022,"0.3201","0.3258","0.2881","0.2947"
06/17/2022,"0.3178","0.3393","0.3069","0.3201"
06/16/2022,"0.3254","0.3467","0.3102","0.3178"
06/15/2022,"0.3146","0.3304","0.2978","0.3259"
06/14/2022,"0.3199","0.3258","0.2938","0.3146"
06/13/2022,"0.3532","0.3586","0.3012","0.3209"
06/12/2022,"0.3598","0.3665","0.3396","0.3538"
06/11/2022,"0.3828","0.3880","0.3564","0.3598"
06/10/2022,"0.3998","0.4110","0.3774","0.3828"
06/09/2022,"0.4005","0.4035","0.3961","0.3998"
06/08/2022,"0.4131","0.4131","0.3950","0.4005"
06/07/2022,"0.4009","0.4166","0.3845","0.4136"
06/06/2022,"0.3972","0.4087","0.3944","0.4009"
06/05/2022,"0.3897","0.3991","0.3894","0.3972"
06/04/2022,"0.3892","0.3933","0.3846","0.3897"
06/03/2022,"0.4001","0.4099","0.3837","0.3891"
06/02/2022,"0.3946","0.4010","0.3904","0.4001"
06/01/2022,"0.4192","0.4262","0.3895","0.3948"
05/31/2022,"0.4086","0.4330","0.4066","0.4186"
05/30/2022,"0.3863","0.4081","0.3858","0.4081"
05/29/2022,"0.3858","0.3892","0.3794","0.3863"
05/28/2022,"0.3832","0.3876","0.3796","0.3858"
05/27/2022,"0.3945","0.4023","0.3761","0.3832"
05/26/2022,"0.4070","0.4100","0.3770","0.3945"
05/25/2022,"0.4059","0.4129","0.3956","0.4070"
05/24/2022,"0.4128","0.4152","0.3904","0.4062"
05/23/2022,"0.4182","0.4280","0.4077","0.4128"
05/22/2022,"0.4132","0.4217","0.4097","0.4182"
05/21/2022,"0.4099","0.4175","0.4032","0.4132"
05/20/2022,"0.4187","0.4394","0.4015","0.4097"
05/19/2022,"0.4157","0.4234","0.3943","0.4187"
05/18/2022,"0.4328","0.4410","0.4035","0.4157"
05/17/2022,"0.4260","0.4381","0.4178","0.4328"
05/16/2022,"0.4411","0.4482","0.4090","0.4260"
05/15/2022,"0.4123","0.4414","0.4123","0.4414"
05/14/2022,"0.4252","0.4402","0.3960","0.4125"
05/13/2022,"0.3830","0.4625","0.3692","0.4252"
05/12/2022,"0.3698","0.4274","0.3333","0.3832"
05/11/2022,"0.5118","0.5225","0.3698","0.3698"
05/10/2022,"0.5020","0.5362","0.4728","0.5118"
05/09/2022,"0.5705","0.5779","0.4759","0.5020"
05/08/2022,"0.5902","0.5916","0.5590","0.5705"
05/07/2022,"0.6008","0.6050","0.5892","0.5902"
05/06/2022,"0.5962","0.6149","0.5884","0.6008"
05/05/2022,"0.6437","0.6573","0.5810","0.5962"
05/04/2022,"0.6053","0.6483","0.6014","0.6437"
05/03/2022,"0.6071","0.6272","0.5965","0.6020"
05/02/2022,"0.6050","0.6305","0.5980","0.6071"
05/01/2022,"0.6069","0.6134","0.5672","0.6050"
04/30/2022,"0.6115","0.6282","0.6040","0.6069"
04/29/2022,"0.6459","0.6471","0.5998","0.6115"
04/28/2022,"0.6456","0.6570","0.6338","0.6459"
04/27/2022,"0.6490","0.6620","0.6291","0.6453"
04/26/2022,"0.6843","0.7059","0.6381","0.6484"
04/25/2022,"0.6987","0.7035","0.6463","0.6843"
04/24/2022,"0.7123","0.7145","0.6957","0.6986"
04/23/2022,"0.7277","0.7279","0.7070","0.7123"
04/22/2022,"0.7347","0.7390","0.7147","0.7277"
04/21/2022,"0.7518","0.7675","0.7314","0.7351"
04/20/2022,"0.7694","0.7760","0.7431","0.7518"
04/19/2022,"0.7571","0.7817","0.7571","0.7691"
04/18/2022,"0.7689","0.7734","0.7290","0.7571"
