Date,Open,High,Low,Close
02/08/2023,"1,667.49","1,692.89","1,631.64","1,652.81"
02/07/2023,"1,638.01","1,677.30","1,606.41","1,667.49"
02/06/2023,"1,622.32","1,657.37","1,610.73","1,638.37"
02/05/2023,"1,678.81","1,688.05","1,612.58","1,622.40"
02/04/2023,"1,657.57","1,694.57","1,646.27","1,678.81"
02/03/2023,"1,632.88","1,674.81","1,629.85","1,657.36"
02/02/2023,"1,635.79","1,711.60","1,635.35","1,640.80"
02/01/2023,"1,576.98","1,646.30","1,559.43","1,635.79"
01/31/2023,"1,557.08","1,602.62","1,549.83","1,576.74"
01/30/2023,"1,643.16","1,653.75","1,538.77","1,557.18"
01/29/2023,"1,567.24","1,659.24","1,562.40","1,643.21"
01/28/2023,"1,598.72","1,606.82","1,560.32","1,567.24"
01/27/2023,"1,602.99","1,621.41","1,556.10","1,598.72"
01/26/2023,"1,624.20","1,639.60","1,580.40","1,602.99"
01/25/2023,"1,597.61","1,622.99","1,523.30","1,617.97"
01/24/2023,"1,631.82","1,640.04","1,591.94","1,599.45"
01/23/2023,"1,628.25","1,648.54","1,597.39","1,632.14"
01/22/2023,"1,662.26","1,662.69","1,605.00","1,628.25"
01/21/2023,"1,636.47","1,677.45","1,617.93","1,660.63"
01/20/2023,"1,545.03","1,646.30","1,543.06","1,637.84"
01/19/2023,"1,528.06","1,563.64","1,509.85","1,545.03"
01/18/2023,"1,581.50","1,606.74","1,503.85","1,528.20"
01/17/2023,"1,579.41","1,601.87","1,548.72","1,581.50"
01/16/2023,"1,552.54","1,598.60","1,522.33","1,579.41"
01/15/2023,"1,538.25","1,563.60","1,516.24","1,552.35"
01/14/2023,"1,455.64","1,592.46","1,442.96","1,538.04"
01/13/2023,"1,427.20","1,459.43","1,401.47","1,456.07"
01/12/2023,"1,343.12","1,434.94","1,341.06","1,427.58"
01/11/2023,"1,339.67","1,345.08","1,321.17","1,342.74"
01/10/2023,"1,318.37","1,344.28","1,315.39","1,339.75"
01/09/2023,"1,269.71","1,343.85","1,269.00","1,317.74"
01/08/2023,"1,264.20","1,275.72","1,258.12","1,269.72"
01/07/2023,"1,266.31","1,271.18","1,261.49","1,264.20"
01/06/2023,"1,251.44","1,275.10","1,237.18","1,266.32"
01/05/2023,"1,252.16","1,259.05","1,242.08","1,251.32"
01/04/2023,"1,210.95","1,270.50","1,209.61","1,252.16"
01/03/2023,"1,219.58","1,219.65","1,205.82","1,210.65"
01/02/2023,"1,202.11","1,221.34","1,192.89","1,221.34"
01/01/2023,"1,199.52","1,203.55","1,190.86","1,202.11"
12/31/2022,"1,197.51","1,206.99","1,192.00","1,199.52"
12/30/2022,"1,195.20","1,203.03","1,183.27","1,197.20"
12/29/2022,"1,186.77","1,205.19","1,184.00","1,195.20"
12/28/2022,"1,210.29","1,213.92","1,184.36","1,186.77"
12/27/2022,"1,216.70","1,232.38","1,201.00","1,210.24"
12/26/2022,"1,218.33","1,223.09","1,212.78","1,216.70"
12/25/2022,"1,218.83","1,222.84","1,198.79","1,218.33"
12/24/2022,"1,221.85","1,225.79","1,214.41","1,218.69"
12/23/2022,"1,215.00","1,228.61","1,212.65","1,221.85"
12/22/2022,"1,211.11","1,232.01","1,184.71","1,215.00"
12/21/2022,"1,216.14","1,220.82","1,204.15","1,211.12"
12/20/2022,"1,176.05","1,227.48","1,152.91","1,216.55"
12/19/2022,"1,182.88","1,194.39","1,166.92","1,176.05"
12/18/2022,"1,178.99","1,196.19","1,172.90","1,182.99"
12/17/2022,"1,194.61","1,196.77","1,156.61","1,179.27"
12/16/2022,"1,264.60","1,279.11","1,185.74","1,194.61"
12/15/2022,"1,310.85","1,311.07","1,261.23","1,264.65"
12/14/2022,"1,320.16","1,348.31","1,300.24","1,310.85"
12/13/2022,"1,275.08","1,345.16","1,256.69","1,320.19"
12/12/2022,"1,263.88","1,278.80","1,241.44","1,275.15"
12/11/2022,"1,268.94","1,282.99","1,262.37","1,264.92"
12/10/2022,"1,259.85","1,282.95","1,259.85","1,268.94"
12/09/2022,"1,278.32","1,291.07","1,257.12","1,259.91"
12/08/2022,"1,231.63","1,290.41","1,222.37","1,278.18"
12/07/2022,"1,256.20","1,275.65","1,220.78","1,231.63"
12/06/2022,"1,259.49","1,269.92","1,242.87","1,256.66"
12/05/2022,"1,277.23","1,304.49","1,248.00","1,259.46"
12/04/2022,"1,260.89","1,282.29","1,238.00","1,277.23"
12/03/2022,"1,291.21","1,303.19","1,255.81","1,260.76"
12/02/2022,"1,276.85","1,296.25","1,266.38","1,290.99"
12/01/2022,"1,296.99","1,305.67","1,263.68","1,276.85"
11/30/2022,"1,219.38","1,299.77","1,212.15","1,296.99"
11/29/2022,"1,172.32","1,225.15","1,158.48","1,219.38"
11/28/2022,"1,215.05","1,216.62","1,150.38","1,172.11"
11/27/2022,"1,209.93","1,222.21","1,197.00","1,216.21"
11/26/2022,"1,199.07","1,229.93","1,195.54","1,209.93"
11/25/2022,"1,195.20","1,204.96","1,171.43","1,199.67"
11/24/2022,"1,168.79","1,215.22","1,167.83","1,195.20"
11/23/2022,"1,129.80","1,187.60","1,125.54","1,168.79"
11/22/2022,"1,093.18","1,139.85","1,076.05","1,130.19"
11/21/2022,"1,140.83","1,152.39","1,080.00","1,092.64"
11/20/2022,"1,210.00","1,230.91","1,136.94","1,139.38"
11/19/2022,"1,208.74","1,212.50","1,197.11","1,210.00"
11/18/2022,"1,205.70","1,228.45","1,196.13","1,208.80"
11/17/2022,"1,206.04","1,226.63","1,183.07","1,205.70"
11/16/2022,"1,244.55","1,266.38","1,186.25","1,206.04"
11/15/2022,"1,226.14","1,290.49","1,212.90","1,244.39"
11/14/2022,"1,215.00","1,287.46","1,173.80","1,226.43"
11/13/2022,"1,255.80","1,271.34","1,202.53","1,216.60"
11/12/2022,"1,265.94","1,291.02","1,237.34","1,255.72"
11/11/2022,"1,320.71","1,325.99","1,203.14","1,265.94"
11/10/2022,"1,105.06","1,346.59","1,074.18","1,320.71"
11/09/2022,"1,331.12","1,343.65","1,102.21","1,105.81"
11/08/2022,"1,575.00","1,577.13","1,230.93","1,335.07"
11/07/2022,"1,604.05","1,608.20","1,547.00","1,575.70"
11/06/2022,"1,631.71","1,639.09","1,603.30","1,604.04"
11/05/2022,"1,646.01","1,663.76","1,624.04","1,631.71"
11/04/2022,"1,541.15","1,674.39","1,525.40","1,647.04"
11/03/2022,"1,511.44","1,559.00","1,502.38","1,541.15"
11/02/2022,"1,575.51","1,619.41","1,503.47","1,513.45"
11/01/2022,"1,566.34","1,609.22","1,552.03","1,575.52"
10/31/2022,"1,595.49","1,634.39","1,551.93","1,566.34"
10/30/2022,"1,627.40","1,639.04","1,577.78","1,595.49"
10/29/2022,"1,560.09","1,661.78","1,548.80","1,627.40"
10/28/2022,"1,527.86","1,571.86","1,486.05","1,561.00"
10/27/2022,"1,554.21","1,583.60","1,510.00","1,527.81"
10/26/2022,"1,473.77","1,591.78","1,451.58","1,554.46"
10/25/2022,"1,351.90","1,523.50","1,335.38","1,473.00"
10/24/2022,"1,330.22","1,369.79","1,324.75","1,351.91"
10/23/2022,"1,316.05","1,335.98","1,301.38","1,330.22"
10/22/2022,"1,302.46","1,319.02","1,295.00","1,316.05"
10/21/2022,"1,281.77","1,306.55","1,255.00","1,302.46"
10/20/2022,"1,293.98","1,310.00","1,271.74","1,281.77"
10/19/2022,"1,314.53","1,314.79","1,288.81","1,293.99"
10/18/2022,"1,330.45","1,340.54","1,287.75","1,314.44"
10/17/2022,"1,311.01","1,337.00","1,292.07","1,330.45"
10/16/2022,"1,280.75","1,314.50","1,263.48","1,311.01"
10/15/2022,"1,302.20","1,302.27","1,278.00","1,280.85"
10/14/2022,"1,293.78","1,342.09","1,282.72","1,302.20"
10/13/2022,"1,298.92","1,302.57","1,194.37","1,294.30"
10/12/2022,"1,282.48","1,305.46","1,274.39","1,298.57"
10/11/2022,"1,307.39","1,309.38","1,268.87","1,282.78"
10/10/2022,"1,320.90","1,337.61","1,296.73","1,307.39"
10/09/2022,"1,325.20","1,328.96","1,305.00","1,320.90"
10/08/2022,"1,332.01","1,337.30","1,319.67","1,325.20"
10/07/2022,"1,364.00","1,364.00","1,318.02","1,332.01"
10/06/2022,"1,345.16","1,383.43","1,345.16","1,363.88"
10/05/2022,"1,361.75","1,367.10","1,316.26","1,346.06"
10/04/2022,"1,324.07","1,367.96","1,315.54","1,362.09"
10/03/2022,"1,303.74","1,329.64","1,264.34","1,323.92"
10/02/2022,"1,309.66","1,317.39","1,287.43","1,303.74"
10/01/2022,"1,331.24","1,333.78","1,303.59","1,309.66"
09/30/2022,"1,338.25","1,372.24","1,315.66","1,331.30"
09/29/2022,"1,351.19","1,354.71","1,289.61","1,338.25"
09/28/2022,"1,324.73","1,353.85","1,259.34","1,351.26"
09/27/2022,"1,325.06","1,399.29","1,305.12","1,324.42"
09/26/2022,"1,292.44","1,340.08","1,269.77","1,325.05"
09/25/2022,"1,342.22","1,342.25","1,283.90","1,293.03"
09/24/2022,"1,301.51","1,348.00","1,299.47","1,342.22"
09/23/2022,"1,324.00","1,356.71","1,263.26","1,301.98"
09/22/2022,"1,313.67","1,335.46","1,222.52","1,324.18"
09/21/2022,"1,343.06","1,410.00","1,307.81","1,313.67"
09/20/2022,"1,357.73","1,391.00","1,330.60","1,342.61"
09/19/2022,"1,370.86","1,371.92","1,282.05","1,357.73"
09/18/2022,"1,462.59","1,473.43","1,367.80","1,370.86"
09/17/2022,"1,436.00","1,474.87","1,409.84","1,462.59"
09/16/2022,"1,504.53","1,504.53","1,409.79","1,436.00"
09/15/2022,"1,603.38","1,653.00","1,461.45","1,504.22"
09/14/2022,"1,607.87","1,622.82","1,554.90","1,603.66"
09/13/2022,"1,724.26","1,757.20","1,573.33","1,607.50"
09/12/2022,"1,759.33","1,780.59","1,695.38","1,724.26"
09/11/2022,"1,734.29","1,788.48","1,734.29","1,759.33"
09/10/2022,"1,721.01","1,744.62","1,706.35","1,734.07"
09/09/2022,"1,644.80","1,742.92","1,627.55","1,720.62"
09/08/2022,"1,638.79","1,661.33","1,597.55","1,644.75"
09/07/2022,"1,580.57","1,653.00","1,492.32","1,641.59"
09/06/2022,"1,598.42","1,685.58","1,558.02","1,579.95"
09/05/2022,"1,571.36","1,609.82","1,558.28","1,598.42"
09/04/2022,"1,552.16","1,582.87","1,540.85","1,571.36"
09/03/2022,"1,571.78","1,585.37","1,536.11","1,552.16"
09/02/2022,"1,581.12","1,648.92","1,547.46","1,568.51"
09/01/2022,"1,572.96","1,584.20","1,515.40","1,580.77"
08/31/2022,"1,558.90","1,619.37","1,517.63","1,572.96"
08/30/2022,"1,546.21","1,604.65","1,477.08","1,557.62"
08/29/2022,"1,483.47","1,551.02","1,423.86","1,546.83"
08/28/2022,"1,481.81","1,510.27","1,459.04","1,483.47"
08/27/2022,"1,557.41","1,561.03","1,448.76","1,480.58"
08/26/2022,"1,708.31","1,710.95","1,541.98","1,557.41"
08/25/2022,"1,683.27","1,721.65","1,654.18","1,707.80"
08/24/2022,"1,649.28","1,692.79","1,605.84","1,683.37"
08/23/2022,"1,578.05","1,667.49","1,564.39","1,649.28"
08/22/2022,"1,618.50","1,644.69","1,531.51","1,578.05"
08/21/2022,"1,531.51","1,640.00","1,529.08","1,618.24"
08/20/2022,"1,686.65","1,690.54","1,531.04","1,531.94"
08/19/2022,"1,876.87","1,878.04","1,680.18","1,687.80"
08/18/2022,"1,851.26","1,881.60","1,821.99","1,876.87"
08/17/2022,"1,885.13","1,956.71","1,820.24","1,850.20"
08/16/2022,"1,903.09","1,917.11","1,855.49","1,885.13"
08/15/2022,"1,942.56","2,011.65","1,874.96","1,904.74"
08/14/2022,"1,991.91","2,029.90","1,909.24","1,942.57"
08/13/2022,"1,933.24","2,020.00","1,920.00","1,991.91"
08/12/2022,"1,902.81","1,936.55","1,857.83","1,933.74"
08/11/2022,"1,842.85","1,934.57","1,830.18","1,902.53"
08/10/2022,"1,698.00","1,852.99","1,659.46","1,842.60"
08/09/2022,"1,797.69","1,797.98","1,669.26","1,698.01"
08/08/2022,"1,722.52","1,816.46","1,690.01","1,799.85"
08/07/2022,"1,714.99","1,723.34","1,670.91","1,722.52"
08/06/2022,"1,679.93","1,748.59","1,679.93","1,715.00"
08/05/2022,"1,590.28","1,724.72","1,582.09","1,679.93"
08/04/2022,"1,641.89","1,663.64","1,580.56","1,590.67"
08/03/2022,"1,651.18","1,683.00","1,591.74","1,641.88"
08/02/2022,"1,626.25","1,676.46","1,564.39","1,650.30"
08/01/2022,"1,721.28","1,725.00","1,612.00","1,622.95"
07/31/2022,"1,702.82","1,751.82","1,674.66","1,721.29"
07/30/2022,"1,733.17","1,765.97","1,680.01","1,702.82"
07/29/2022,"1,755.98","1,771.39","1,659.25","1,733.17"
07/28/2022,"1,601.32","1,782.16","1,595.76","1,756.28"
07/27/2022,"1,380.98","1,613.09","1,370.79","1,601.64"
07/26/2022,"1,521.69","1,524.76","1,357.66","1,379.02"
07/25/2022,"1,609.32","1,661.25","1,455.90","1,520.86"
07/24/2022,"1,525.37","1,628.27","1,515.22","1,611.43"
07/23/2022,"1,526.69","1,596.06","1,489.94","1,523.82"
07/22/2022,"1,588.60","1,645.89","1,520.10","1,525.01"
07/21/2022,"1,522.88","1,603.92","1,465.32","1,586.73"
07/20/2022,"1,559.32","1,618.97","1,488.80","1,524.00"
07/19/2022,"1,472.23","1,625.09","1,469.25","1,559.60"
07/18/2022,"1,343.04","1,530.64","1,335.55","1,473.04"
07/17/2022,"1,345.60","1,383.18","1,320.03","1,343.41"
07/16/2022,"1,258.05","1,417.25","1,192.67","1,345.60"
07/15/2022,"1,193.09","1,285.97","1,179.10","1,256.28"
07/14/2022,"1,075.93","1,208.94","1,071.38","1,191.48"
07/13/2022,"1,046.00","1,100.42","1,007.31","1,075.93"
07/12/2022,"1,136.77","1,137.19","1,035.17","1,046.00"
07/11/2022,"1,176.87","1,184.30","1,129.95","1,136.62"
07/10/2022,"1,218.90","1,225.21","1,153.24","1,177.50"
07/09/2022,"1,242.36","1,250.20","1,205.01","1,219.84"
07/08/2022,"1,237.74","1,270.20","1,192.92","1,242.36"
07/07/2022,"1,160.63","1,252.47","1,154.43","1,237.75"
07/06/2022,"1,153.78","1,167.08","1,110.95","1,160.63"
07/05/2022,"1,120.44","1,168.99","1,078.00","1,154.34"
07/04/2022,"1,083.85","1,133.20","1,044.48","1,120.44"
07/03/2022,"1,063.12","1,085.65","1,040.77","1,083.27"
07/02/2022,"1,068.13","1,076.85","1,025.86","1,062.79"
07/01/2022,"1,011.07","1,111.00","1,010.37","1,067.88"
06/30/2022,"1,107.93","1,117.58","1,000.52","1,011.67"
06/29/2022,"1,160.48","1,166.70","1,086.14","1,107.93"
06/28/2022,"1,202.24","1,231.85","1,151.88","1,160.55"
06/27/2022,"1,246.59","1,248.11","1,174.72","1,202.24"
06/26/2022,"1,207.84","1,276.04","1,206.92","1,247.70"
06/25/2022,"1,219.39","1,243.88","1,179.97","1,207.44"
06/24/2022,"1,134.46","1,242.74","1,121.23","1,215.09"
06/23/2022,"1,048.35","1,141.25","1,044.74","1,134.20"
06/22/2022,"1,121.28","1,139.00","1,044.26","1,051.16"
06/21/2022,"1,119.75","1,189.96","1,090.02","1,121.57"
06/20/2022,"1,138.83","1,167.60","1,052.71","1,119.96"
06/19/2022,"900.50","1,150.59","900.50","1,138.58"
06/18/2022,"1,094.18","1,097.73","884.57","902.25"
06/17/2022,"1,099.35","1,116.29","1,050.00","1,095.00"
06/16/2022,"1,179.82","1,253.83","1,081.72","1,096.86"
06/15/2022,"1,187.00","1,225.08","1,015.20","1,177.44"
06/14/2022,"1,239.69","1,256.60","1,077.23","1,187.30"
06/13/2022,"1,473.58","1,484.24","1,167.52","1,243.08"
06/12/2022,"1,521.77","1,550.29","1,428.30","1,477.97"
06/11/2022,"1,677.73","1,684.17","1,498.96","1,521.84"
06/10/2022,"1,792.44","1,800.67","1,660.02","1,677.39"
06/09/2022,"1,796.12","1,830.46","1,777.26","1,792.44"
06/08/2022,"1,844.73","1,845.35","1,765.00","1,796.12"
06/07/2022,"1,860.86","1,873.67","1,726.04","1,844.73"
06/06/2022,"1,809.65","1,917.16","1,802.90","1,860.47"
06/05/2022,"1,775.05","1,827.58","1,773.53","1,809.74"
06/04/2022,"1,759.00","1,792.92","1,748.00","1,774.69"
06/03/2022,"1,822.45","1,852.00","1,737.36","1,758.06"
06/02/2022,"1,791.36","1,842.28","1,783.44","1,824.05"
06/01/2022,"1,948.13","1,970.05","1,770.94","1,794.22"
05/31/2022,"1,958.35","2,009.89","1,926.88","1,948.13"
05/30/2022,"1,793.68","1,954.77","1,792.88","1,952.14"
05/29/2022,"1,790.25","1,823.22","1,763.50","1,793.03"
05/28/2022,"1,744.18","1,809.00","1,709.19","1,790.25"
05/27/2022,"1,825.85","1,844.43","1,715.00","1,744.16"
05/26/2022,"1,959.19","1,968.28","1,742.89","1,826.05"
05/25/2022,"1,970.19","2,020.00","1,935.89","1,959.09"
05/24/2022,"1,997.28","2,002.54","1,911.38","1,967.21"
05/23/2022,"2,005.97","2,085.71","1,977.60","1,996.35"
05/22/2022,"1,972.42","2,033.91","1,963.81","2,004.77"
05/21/2022,"1,958.20","1,987.89","1,938.78","1,972.76"
05/20/2022,"2,012.95","2,060.94","1,921.75","1,957.64"
05/19/2022,"1,963.40","2,036.37","1,901.40","2,011.38"
05/18/2022,"2,051.83","2,106.01","1,935.00","1,962.74"
05/17/2022,"2,031.06","2,119.99","2,006.29","2,051.90"
05/16/2022,"2,130.42","2,155.00","1,978.55","2,030.99"
05/15/2022,"1,995.60","2,128.88","1,991.19","2,128.88"
05/14/2022,"2,042.76","2,079.00","1,948.93","1,997.47"
05/13/2022,"1,925.00","2,141.84","1,865.47","2,043.75"
05/12/2022,"2,032.68","2,181.20","1,707.51","1,925.01"
05/11/2022,"2,324.89","2,450.24","2,028.05","2,031.16"
05/10/2022,"2,290.90","2,455.64","2,200.75","2,321.92"
05/09/2022,"2,539.54","2,555.34","2,226.67","2,286.10"
05/08/2022,"2,673.55","2,675.47","2,487.11","2,539.33"
05/07/2022,"2,704.55","2,705.82","2,655.14","2,673.55"
05/06/2022,"2,754.92","2,757.25","2,631.83","2,704.81"
05/05/2022,"2,943.42","2,952.96","2,687.49","2,754.37"
05/04/2022,"2,784.72","2,967.03","2,771.68","2,943.42"
05/03/2022,"2,826.56","2,880.56","2,756.61","2,774.37"
05/02/2022,"2,816.67","2,872.27","2,781.13","2,827.69"
05/01/2022,"2,788.47","2,825.69","2,719.07","2,812.70"
04/30/2022,"2,806.12","2,840.85","2,773.73","2,788.47"
04/29/2022,"2,949.01","2,953.97","2,776.14","2,806.13"
04/28/2022,"2,865.24","2,979.97","2,855.90","2,948.97"
04/27/2022,"2,830.01","2,919.45","2,769.05","2,864.84"
04/26/2022,"2,997.37","3,033.32","2,799.98","2,828.63"
04/25/2022,"2,941.56","3,024.00","2,800.00","2,996.74"
04/24/2022,"2,963.57","2,969.55","2,912.05","2,941.25"
04/23/2022,"2,971.28","2,977.64","2,918.78","2,961.98"
04/22/2022,"3,001.41","3,030.71","2,935.60","2,971.28"
04/21/2022,"3,085.00","3,178.24","2,995.21","3,001.41"
04/20/2022,"3,094.73","3,165.50","3,040.00","3,085.00"
04/19/2022,"3,005.41","3,129.91","3,005.41","3,094.31"
04/18/2022,"3,045.85","3,075.32","2,886.94","3,005.18"
04/17/2022,"3,034.06","3,084.98","3,025.00","3,045.70"
04/16/2022,"3,030.16","3,057.36","3,012.67","3,034.06"
04/15/2022,"3,012.27","3,057.44","2,995.79","3,030.16"
