Date,Open,High,Low,Close
12/12/2021,"0.8310","0.8566","0.8106","0.8478"
12/11/2021,"0.8266","0.8437","0.7867","0.8310"
12/10/2021,"0.8638","0.8895","0.8097","0.8266"
12/09/2021,"0.8629","0.9324","0.8329","0.8638"
12/08/2021,"0.8169","0.8838","0.8057","0.8629"
12/07/2021,"0.8205","0.8457","0.8082","0.8169"
12/06/2021,"0.7998","0.8245","0.7506","0.8202"
12/05/2021,"0.8342","0.8617","0.7720","0.8015"
12/04/2021,"0.9283","0.9306","0.6247","0.8344"
12/03/2021,"0.9814","0.9841","0.8999","0.9293"
12/02/2021,"0.9897","0.9935","0.9573","0.9814"
12/01/2021,"1.0028","1.0177","0.9808","0.9897"
11/30/2021,"0.9998","1.0296","0.9714","1.0028"
11/29/2021,"0.9561","1.0019","0.9474","0.9998"
11/28/2021,"0.9443","0.9570","0.8894","0.9561"
11/27/2021,"0.9522","0.9655","0.9350","0.9450"
11/26/2021,"1.0454","1.0511","0.9196","0.9530"
11/25/2021,"1.0279","1.0634","1.0235","1.0454"
11/24/2021,"1.0569","1.0741","1.0101","1.0280"
11/23/2021,"1.0390","1.0599","1.0210","1.0553"
11/22/2021,"1.0750","1.0777","1.0283","1.0390"
11/21/2021,"1.0937","1.0988","1.0656","1.0750"
11/20/2021,"1.0870","1.1017","1.0640","1.0932"
11/19/2021,"1.0466","1.1037","1.0192","1.0863"
11/18/2021,"1.0948","1.1602","1.0198","1.0458"
11/17/2021,"1.0960","1.1120","1.0588","1.0948"
11/16/2021,"1.1796","1.1813","1.0455","1.0960"
11/15/2021,"1.1835","1.2200","1.1667","1.1796"
11/14/2021,"1.1871","1.1991","1.1696","1.1837"
11/13/2021,"1.1912","1.2031","1.1686","1.1857"
11/12/2021,"1.2146","1.2324","1.1565","1.1908"
11/11/2021,"1.1771","1.2534","1.1680","1.2146"
11/10/2021,"1.2616","1.3481","1.1410","1.1842"
11/09/2021,"1.2663","1.2919","1.2257","1.2631"
11/08/2021,"1.2225","1.2952","1.2101","1.2663"
11/07/2021,"1.1469","1.2361","1.1457","1.2224"
11/06/2021,"1.1472","1.1746","1.1043","1.1454"
11/05/2021,"1.1905","1.2020","1.1371","1.1477"
11/04/2021,"1.2034","1.2565","1.1650","1.1905"
11/03/2021,"1.1239","1.2350","1.1212","1.2034"
11/02/2021,"1.0865","1.1470","1.0855","1.1260"
11/01/2021,"1.1023","1.1323","1.0721","1.0865"
10/31/2021,"1.0820","1.1524","1.0634","1.1023"
10/30/2021,"1.0810","1.1154","1.0644","1.0820"
10/29/2021,"1.0640","1.0899","1.0530","1.0810"
10/28/2021,"1.0131","1.0806","0.9821","1.0669"
10/27/2021,"1.1580","1.1580","0.9589","1.0114"
10/26/2021,"1.0910","1.1576","1.0885","1.1576"
10/25/2021,"1.0767","1.1030","1.0759","1.0910"
10/24/2021,"1.0870","1.0961","1.0577","1.0767"
10/23/2021,"1.0913","1.1009","1.0762","1.0870"
10/22/2021,"1.0986","1.1277","1.0775","1.0913"
10/21/2021,"1.1414","1.1636","1.0931","1.0986"
10/20/2021,"1.0771","1.1528","1.0768","1.1415"
10/19/2021,"1.0819","1.0989","1.0676","1.0776"
10/18/2021,"1.0594","1.1050","1.0578","1.0819"
10/17/2021,"1.1427","1.1436","1.0281","1.0594"
10/16/2021,"1.1518","1.1845","1.1318","1.1427"
10/15/2021,"1.1303","1.1647","1.0996","1.1531"
10/14/2021,"1.1089","1.1566","1.1086","1.1303"
10/13/2021,"1.0968","1.1250","1.0750","1.1093"
10/12/2021,"1.1148","1.1380","1.0657","1.0968"
10/11/2021,"1.1725","1.1815","1.1077","1.1164"
10/10/2021,"1.1637","1.2284","1.1339","1.1725"
10/09/2021,"1.0558","1.2083","1.0558","1.1637"
10/08/2021,"1.0755","1.0916","1.0558","1.0558"
10/07/2021,"1.0766","1.0935","1.0453","1.0755"
10/06/2021,"1.0700","1.1069","1.0181","1.0764"
10/05/2021,"1.0400","1.0843","1.0296","1.0700"
10/04/2021,"1.0654","1.0654","1.0078","1.0400"
10/03/2021,"1.0517","1.0892","1.0231","1.0653"
10/02/2021,"1.0300","1.0719","1.0090","1.0531"
10/01/2021,"0.9414","1.0700","0.9412","1.0300"
09/30/2021,"0.9160","0.9625","0.9112","0.9414"
09/29/2021,"0.9130","0.9904","0.8869","0.9160"
09/28/2021,"0.9270","0.9424","0.9005","0.9130"
09/27/2021,"0.9502","0.9817","0.9203","0.9270"
09/26/2021,"0.9351","0.9532","0.8932","0.9491"
09/25/2021,"0.9477","0.9586","0.9172","0.9327"
09/24/2021,"0.9947","1.0020","0.8890","0.9471"
09/23/2021,"0.9933","1.0161","0.9683","0.9955"
09/22/2021,"0.8770","0.9955","0.8589","0.9865"
09/21/2021,"0.9227","0.9589","0.8709","0.8766"
09/20/2021,"1.0752","1.0752","0.8769","0.9184"
09/19/2021,"1.0700","1.0840","1.0569","1.0750"
09/18/2021,"1.0639","1.0941","1.0563","1.0700"
09/17/2021,"1.0712","1.1029","1.0521","1.0646"
09/16/2021,"1.1184","1.1306","1.0681","1.0718"
09/15/2021,"1.0791","1.1289","1.0693","1.1184"
09/14/2021,"1.0721","1.0887","1.0580","1.0792"
09/13/2021,"1.0849","1.1270","1.0290","1.0706"
09/12/2021,"1.0864","1.1177","1.0593","1.0822"
09/11/2021,"1.0601","1.1119","1.0318","1.0864"
09/10/2021,"1.0892","1.2385","1.0423","1.0630"
09/09/2021,"1.0890","1.1363","1.0745","1.0884"
09/08/2021,"1.0974","1.1473","1.0129","1.0914"
09/07/2021,"1.3924","1.4161","0.9635","1.0947"
09/06/2021,"1.3062","1.3990","1.2912","1.3924"
09/05/2021,"1.2568","1.3067","1.2380","1.3067"
09/04/2021,"1.2926","1.3047","1.2383","1.2568"
09/03/2021,"1.2674","1.3219","1.2259","1.2926"
09/02/2021,"1.2062","1.2950","1.2060","1.2693"
09/01/2021,"1.1828","1.2239","1.1520","1.2062"
08/31/2021,"1.1445","1.2428","1.0918","1.1805"
08/30/2021,"1.1533","1.1650","1.1070","1.1445"
08/29/2021,"1.1462","1.1671","1.1169","1.1533"
08/28/2021,"1.1593","1.1971","1.1348","1.1459"
08/27/2021,"1.0970","1.1576","1.0506","1.1544"
08/26/2021,"1.1583","1.1855","1.0660","1.0946"
08/25/2021,"1.1822","1.1836","1.1090","1.1583"
08/24/2021,"1.2429","1.2650","1.1259","1.1817"
08/23/2021,"1.1932","1.3031","1.1876","1.2422"
08/22/2021,"1.2148","1.2552","1.1816","1.1932"
08/21/2021,"1.2541","1.2826","1.2064","1.2148"
08/20/2021,"1.2126","1.2878","1.1976","1.2541"
08/19/2021,"1.1142","1.2103","1.0909","1.2103"
08/18/2021,"1.1415","1.1935","1.0517","1.1124"
08/17/2021,"1.1815","1.2241","1.1163","1.1415"
08/16/2021,"1.2991","1.3279","1.1457","1.1815"
08/15/2021,"1.2078","1.3485","1.2067","1.2982"
08/14/2021,"1.0554","1.2503","1.0480","1.2093"
08/13/2021,"0.9635","1.0642","0.9253","1.0554"
08/12/2021,"1.0352","1.0441","0.9260","0.9605"
08/11/2021,"0.8434","1.0897","0.8409","1.0322"
08/10/2021,"0.8035","0.8564","0.7970","0.8439"
08/09/2021,"0.7845","0.8281","0.7611","0.8035"
08/08/2021,"0.8055","0.8409","0.7728","0.7845"
08/07/2021,"0.7489","0.8150","0.7394","0.8055"
08/06/2021,"0.7323","0.7523","0.7228","0.7489"
08/05/2021,"0.7356","0.7392","0.7017","0.7323"
08/04/2021,"0.7095","0.7372","0.6973","0.7324"
08/03/2021,"0.7327","0.7461","0.7018","0.7095"
08/02/2021,"0.7612","0.7728","0.7074","0.7327"
08/01/2021,"0.7498","0.7774","0.7419","0.7612"
07/31/2021,"0.7506","0.7695","0.7383","0.7498"
07/30/2021,"0.7166","0.7660","0.7084","0.7506"
07/29/2021,"0.7074","0.7393","0.6983","0.7174"
07/28/2021,"0.6360","0.7532","0.6318","0.7078"
07/27/2021,"0.6298","0.6527","0.6131","0.6360"
07/26/2021,"0.6005","0.6778","0.6002","0.6313"
07/25/2021,"0.6024","0.6124","0.5915","0.6005"
07/24/2021,"0.5884","0.6206","0.5879","0.6019"
07/23/2021,"0.5935","0.6086","0.5756","0.5884"
07/22/2021,"0.5640","0.6027","0.5592","0.5940"
07/21/2021,"0.5333","0.5835","0.5200","0.5640"
07/20/2021,"0.5593","0.5699","0.5165","0.5326"
07/19/2021,"0.5861","0.5923","0.5540","0.5593"
07/18/2021,"0.5894","0.6011","0.5732","0.5861"
07/17/2021,"0.5950","0.5976","0.5683","0.5894"
07/16/2021,"0.6036","0.6183","0.5899","0.5963"
07/15/2021,"0.6178","0.6263","0.5888","0.6036"
07/14/2021,"0.6173","0.6237","0.5872","0.6178"
07/13/2021,"0.6233","0.6413","0.6093","0.6173"
07/12/2021,"0.6298","0.6568","0.6177","0.6233"
07/11/2021,"0.6238","0.6439","0.6173","0.6292"
07/10/2021,"0.6307","0.6484","0.6131","0.6186"
07/09/2021,"0.6215","0.6452","0.5929","0.6307"
07/08/2021,"0.6660","0.6660","0.6114","0.6215"
07/07/2021,"0.6581","0.6737","0.6533","0.6660"
07/06/2021,"0.6600","0.6794","0.6520","0.6581"
07/05/2021,"0.6985","0.7095","0.6467","0.6600"
07/04/2021,"0.6757","0.7050","0.6637","0.6985"
07/03/2021,"0.6409","0.6815","0.6409","0.6757"
07/02/2021,"0.6623","0.6672","0.6335","0.6409"
07/01/2021,"0.6852","0.7062","0.6465","0.6609"
06/30/2021,"0.7073","0.7173","0.6488","0.6852"
06/29/2021,"0.6496","0.7292","0.6387","0.7073"
06/28/2021,"0.6013","0.6567","0.5997","0.6504"
06/27/2021,"0.6082","0.6321","0.5975","0.6008"
06/26/2021,"0.6270","0.6318","0.5824","0.5936"
06/25/2021,"0.6810","0.6882","0.6025","0.6270"
06/24/2021,"0.6191","0.6915","0.6167","0.6797"
06/23/2021,"0.5876","0.6635","0.5342","0.6191"
06/22/2021,"0.6736","0.6736","0.5107","0.5876"
06/21/2021,"0.7708","0.7840","0.6520","0.6745"
06/20/2021,"0.7874","0.7877","0.6986","0.7708"
06/19/2021,"0.7866","0.8053","0.7760","0.7874"
06/18/2021,"0.8346","0.8448","0.7733","0.7866"
06/17/2021,"0.8412","0.8610","0.8244","0.8346"
06/16/2021,"0.8686","0.8730","0.8272","0.8413"
06/15/2021,"0.8865","0.9017","0.8590","0.8686"
06/14/2021,"0.8889","0.9292","0.8832","0.8865"
06/13/2021,"0.8368","0.8870","0.8197","0.8870"
06/12/2021,"0.8525","0.8545","0.8082","0.8368"
06/11/2021,"0.8693","0.8771","0.8456","0.8525"
06/10/2021,"0.8780","0.9280","0.8538","0.8685"
06/09/2021,"0.8773","0.9048","0.8321","0.8777"
06/08/2021,"0.8809","0.8906","0.7867","0.8768"
06/07/2021,"0.9348","0.9744","0.8714","0.8806"
06/06/2021,"0.9314","0.9480","0.8950","0.9348"
06/05/2021,"0.9766","0.9974","0.9257","0.9313"
06/04/2021,"1.0396","1.0500","0.9185","0.9766"
06/03/2021,"1.0294","1.0777","1.0082","1.0396"
06/02/2021,"1.0046","1.0488","0.9813","1.0295"
06/01/2021,"0.9925","1.0977","0.9792","1.0044"
05/31/2021,"0.9214","1.0326","0.8808","0.9925"
05/30/2021,"0.8116","0.9323","0.8000","0.9214"
05/29/2021,"0.8750","0.9395","0.7966","0.8109"
05/28/2021,"0.9689","0.9912","0.8491","0.8734"
05/27/2021,"1.0147","1.0427","0.9350","0.9682"
05/26/2021,"0.9370","1.0685","0.9294","1.0147"
05/25/2021,"0.9255","1.0574","0.8827","0.9348"
05/24/2021,"0.7303","0.9489","0.7303","0.9271"
05/23/2021,"0.9140","0.9665","0.6517","0.7326"
05/22/2021,"0.9513","1.0173","0.8263","0.9140"
05/21/2021,"1.1717","1.2194","0.9488","0.9510"
05/20/2021,"1.1178","1.2685","0.9330","1.1732"
05/19/2021,"1.5921","1.6431","1.0595","1.1113"
05/18/2021,"1.5320","1.7000","1.4575","1.5958"
05/17/2021,"1.3747","1.5602","1.3296","1.5310"
05/16/2021,"1.4895","1.6083","1.3455","1.3692"
05/15/2021,"1.3492","1.5823","1.3240","1.4919"
05/14/2021,"1.3005","1.4500","1.2867","1.3536"
05/13/2021,"1.4243","1.4390","1.2100","1.2971"
05/12/2021,"1.4646","1.5470","1.3522","1.4211"
05/11/2021,"1.3834","1.4893","1.3675","1.4650"
05/10/2021,"1.5319","1.6273","1.2437","1.3968"
05/09/2021,"1.5699","1.5962","1.4474","1.5332"
05/08/2021,"1.6028","1.6283","1.5360","1.5694"
05/07/2021,"1.5958","1.6890","1.5102","1.6028"
05/06/2021,"1.5686","1.7600","1.5413","1.5979"
05/05/2021,"1.4267","1.6126","1.3707","1.5690"
05/04/2021,"1.5495","1.5715","1.3343","1.4190"
05/03/2021,"1.5977","1.6206","1.5281","1.5507"
05/02/2021,"1.5947","1.6655","1.5324","1.5979"
05/01/2021,"1.5778","1.6232","1.5291","1.5943"
04/30/2021,"1.3798","1.6392","1.3744","1.5773"
04/29/2021,"1.3480","1.4189","1.3299","1.3811"
04/28/2021,"1.4131","1.4489","1.2897","1.3439"
04/27/2021,"1.2576","1.4621","1.2314","1.4191"
04/26/2021,"1.0290","1.3480","0.9466","1.2664"
04/25/2021,"1.0869","1.1535","1.0264","1.0326"
04/24/2021,"1.1116","1.1727","1.0237","1.0869"
04/23/2021,"1.2387","1.2457","0.9009","1.1096"
04/22/2021,"1.3479","1.4161","1.2250","1.2500"
04/21/2021,"1.4227","1.4614","1.2860","1.3419"
04/20/2021,"1.3808","1.4449","1.1830","1.4283"
04/19/2021,"1.3516","1.5320","1.2646","1.3814"
