Date,Open,High,Low,Close
02/15/2020,"282.83","288.94","261.00","268.28"
02/14/2020,"262.76","285.93","260.54","282.92"
02/13/2020,"270.00","277.90","257.00","262.80"
02/12/2020,"237.34","275.57","236.55","270.00"
02/11/2020,"222.57","239.48","217.70","237.20"
02/10/2020,"225.20","229.40","217.00","222.31"
02/09/2020,"223.20","230.67","221.84","225.20"
02/08/2020,"219.42","227.94","213.44","223.21"
02/07/2020,"213.35","224.49","210.57","219.42"
02/06/2020,"206.72","216.07","201.21","213.35"
02/05/2020,"187.39","207.80","187.20","206.36"
02/04/2020,"189.48","191.28","184.00","187.38"
02/03/2020,"191.41","195.00","186.43","189.48"
02/02/2020,"182.31","193.16","179.41","191.67"
02/01/2020,"180.68","184.00","178.84","182.30"
01/31/2020,"184.96","186.60","175.12","180.64"
01/30/2020,"175.69","185.00","170.50","184.77"
01/29/2020,"172.36","178.53","172.20","175.82"
01/28/2020,"171.13","174.86","169.22","172.37"
01/27/2020,"166.97","171.75","165.07","171.11"
01/26/2020,"161.37","167.36","159.12","167.11"
01/25/2020,"163.10","163.67","157.51","161.29"
01/24/2020,"162.25","164.30","155.35","163.10"
01/23/2020,"167.55","167.72","159.00","162.28"
01/22/2020,"168.91","170.92","165.61","167.55"
01/21/2020,"166.99","169.58","164.78","168.91"
01/20/2020,"165.71","167.70","160.97","167.04"
01/19/2020,"176.46","177.74","161.98","165.71"
01/18/2020,"170.98","179.00","164.97","176.46"
01/17/2020,"163.11","173.48","162.09","170.87"
01/16/2020,"165.28","167.19","158.87","163.23"
01/15/2020,"164.62","171.61","159.05","165.28"
01/14/2020,"144.17","170.00","143.45","163.72"
01/13/2020,"144.43","146.99","142.12","144.17"
01/12/2020,"143.89","145.60","141.74","144.53"
01/11/2020,"142.96","147.90","141.80","144.11"
01/10/2020,"136.75","145.03","135.29","142.96"
01/09/2020,"139.08","141.57","135.33","136.75"
01/08/2020,"142.54","147.91","137.22","139.12"
01/07/2020,"141.50","145.26","139.01","142.54"
01/06/2020,"135.06","142.86","134.01","141.50"
01/05/2020,"133.93","138.25","133.71","135.28"
01/04/2020,"132.34","135.58","131.94","133.93"
01/03/2020,"127.44","134.58","125.43","132.34"
01/02/2020,"131.52","131.52","126.18","127.44"
01/01/2020,"128.41","132.86","127.93","131.52"
12/31/2019,"131.59","133.28","127.79","128.45"
12/30/2019,"134.77","136.00","129.96","131.66"
12/29/2019,"128.30","137.64","127.40","134.64"
12/28/2019,"125.50","129.58","125.50","128.30"
12/27/2019,"126.14","126.66","122.57","125.52"
12/26/2019,"125.26","131.96","124.19","126.16"
12/25/2019,"128.14","128.14","123.38","125.26"
12/24/2019,"127.16","129.46","126.10","128.14"
12/23/2019,"132.49","135.10","126.30","127.25"
12/22/2019,"127.02","133.19","127.00","132.49"
12/21/2019,"128.20","128.44","126.68","127.02"
12/20/2019,"126.60","129.37","126.00","128.20"
12/19/2019,"130.55","133.99","125.77","126.60"
12/18/2019,"121.95","132.27","116.10","130.39"
12/17/2019,"131.52","132.74","120.45","121.95"
12/16/2019,"142.73","142.84","130.00","131.52"
12/15/2019,"142.09","143.85","139.96","142.73"
12/14/2019,"144.19","145.05","141.18","142.09"
12/13/2019,"144.68","145.09","142.73","144.19"
12/12/2019,"142.67","145.73","139.54","144.74"
12/11/2019,"144.94","146.22","142.11","142.67"
12/10/2019,"147.46","147.92","143.94","144.94"
12/09/2019,"151.24","151.64","146.76","147.46"
12/08/2019,"147.21","151.90","146.50","151.24"
12/07/2019,"148.57","149.79","147.14","147.21"
12/06/2019,"148.00","148.92","146.31","148.38"
12/05/2019,"145.12","148.85","143.92","148.01"
12/04/2019,"147.89","151.55","143.25","145.12"
12/03/2019,"148.57","149.95","146.07","147.89"
12/02/2019,"151.21","152.19","147.00","148.57"
12/01/2019,"152.00","152.74","146.00","150.99"
11/30/2019,"152.56","155.29","150.02","152.00"
11/29/2019,"152.28","157.62","149.50","152.56"
11/28/2019,"153.67","154.82","150.36","152.28"
11/27/2019,"148.08","155.87","141.16","153.67"
11/26/2019,"148.03","149.70","143.82","148.08"
11/25/2019,"144.04","151.77","132.20","148.10"
11/24/2019,"151.17","153.16","141.68","144.16"
11/23/2019,"153.35","153.90","146.50","151.17"
11/22/2019,"159.42","162.82","138.93","152.98"
11/21/2019,"175.02","175.62","157.31","159.86"
11/20/2019,"174.39","177.20","173.28","175.16"
11/19/2019,"178.31","178.58","172.70","174.40"
11/18/2019,"185.21","185.21","174.40","178.31"
11/17/2019,"183.10","186.00","180.02","185.21"
11/16/2019,"179.56","183.16","179.17","183.10"
11/15/2019,"184.90","186.21","177.66","179.55"
11/14/2019,"187.31","188.69","182.89","184.90"
11/13/2019,"186.13","189.14","185.12","187.23"
11/12/2019,"185.97","187.25","182.09","186.13"
11/11/2019,"189.68","190.38","184.69","185.97"
11/10/2019,"184.70","191.60","183.41","189.56"
11/09/2019,"185.51","185.65","182.80","184.70"
11/08/2019,"186.50","188.16","181.10","185.51"
11/07/2019,"190.52","192.13","184.40","186.50"
11/06/2019,"190.14","194.22","188.00","190.51"
11/05/2019,"186.36","191.74","182.62","190.13"
11/04/2019,"180.76","188.84","180.44","186.36"
11/03/2019,"183.14","184.93","179.01","180.71"
11/02/2019,"184.48","185.67","182.08","183.13"
11/01/2019,"181.18","184.52","178.49","184.48"
10/31/2019,"183.06","185.55","178.22","181.23"
10/30/2019,"191.43","193.00","180.52","183.06"
10/29/2019,"184.63","193.08","181.79","191.73"
10/28/2019,"186.52","189.80","180.84","183.99"
10/27/2019,"178.93","189.14","176.94","186.50"
10/26/2019,"180.98","198.63","174.03","178.94"
10/25/2019,"161.01","187.62","160.00","180.98"
10/24/2019,"160.48","163.88","158.99","160.89"
10/23/2019,"172.28","172.92","153.24","160.48"
10/22/2019,"173.71","175.39","170.79","172.32"
10/21/2019,"174.83","178.34","171.83","173.69"
10/20/2019,"171.66","176.56","169.67","174.83"
10/19/2019,"174.05","175.03","170.06","171.53"
10/18/2019,"176.27","177.48","168.58","174.03"
10/17/2019,"174.39","179.09","172.78","176.32"
10/16/2019,"178.15","180.93","172.01","174.32"
10/15/2019,"186.92","188.66","177.99","178.71"
10/14/2019,"180.76","187.54","180.10","187.10"
10/13/2019,"180.48","184.84","179.00","180.80"
10/12/2019,"181.72","184.71","177.86","180.48"
10/11/2019,"192.25","197.01","180.05","181.80"
10/10/2019,"192.58","195.72","188.00","192.18"
10/09/2019,"177.54","194.70","177.54","192.66"
10/08/2019,"178.98","185.34","177.66","177.66"
10/07/2019,"171.24","182.55","168.59","178.98"
10/06/2019,"175.23","177.17","168.00","171.13"
10/05/2019,"177.41","177.58","172.14","175.23"
10/04/2019,"172.75","179.35","171.15","177.41"
10/03/2019,"177.08","181.45","170.64","172.75"
10/02/2019,"177.69","178.74","174.10","177.08"
10/01/2019,"176.92","185.79","174.35","177.69"
09/30/2019,"168.61","180.67","165.26","176.92"
09/29/2019,"174.41","175.22","165.12","168.61"
09/28/2019,"170.91","177.10","168.62","174.41"
09/27/2019,"164.00","171.76","161.42","170.98"
09/26/2019,"170.27","173.13","153.00","164.00"
09/25/2019,"164.88","174.92","162.71","170.60"
09/24/2019,"204.82","204.82","155.03","165.83"
09/23/2019,"208.22","212.00","204.68","204.68"
09/22/2019,"215.90","216.73","206.13","208.22"
09/21/2019,"216.29","221.51","214.00","215.90"
09/20/2019,"219.80","222.96","212.38","216.29"
09/19/2019,"211.30","224.06","202.77","219.80"
09/18/2019,"213.04","217.68","207.23","211.31"
09/17/2019,"199.07","214.03","196.10","213.18"
09/16/2019,"189.18","199.22","188.43","199.03"
09/15/2019,"188.39","190.99","186.60","189.18"
09/14/2019,"180.98","189.26","180.23","188.39"
09/13/2019,"180.03","182.65","177.62","180.97"
09/12/2019,"176.93","180.79","176.52","179.88"
09/11/2019,"178.10","181.83","174.81","176.93"
09/10/2019,"179.39","184.37","176.93","178.08"
09/09/2019,"180.14","185.56","176.25","179.39"
09/08/2019,"179.16","184.27","176.53","180.14"
09/07/2019,"168.68","180.89","168.19","179.15"
09/06/2019,"172.20","178.40","166.94","168.74"
09/05/2019,"176.50","177.40","170.70","172.00"
09/04/2019,"181.45","181.45","175.13","176.50"
09/03/2019,"179.88","183.09","175.31","181.45"
09/02/2019,"170.31","181.32","170.31","180.07"
09/01/2019,"166.54","174.90","166.49","170.31"
08/31/2019,"169.22","169.51","165.93","166.54"
08/30/2019,"169.67","170.34","165.73","169.23"
08/29/2019,"171.60","173.90","163.89","169.67"
08/28/2019,"186.70","188.03","166.23","171.46"
08/27/2019,"186.44","188.99","184.57","186.70"
08/26/2019,"184.45","194.28","183.31","186.44"
08/25/2019,"189.48","192.41","183.62","184.45"
08/24/2019,"192.93","195.00","186.57","189.53"
08/23/2019,"192.23","196.60","188.74","192.59"
08/22/2019,"185.55","194.93","182.81","192.62"
08/21/2019,"196.62","198.58","180.41","185.67"
08/20/2019,"198.31","203.54","194.76","195.80"
08/19/2019,"195.42","202.70","193.15","198.31"
08/18/2019,"182.90","197.99","182.68","195.42"
08/17/2019,"185.25","187.68","182.13","182.90"
08/16/2019,"187.22","189.45","178.00","185.25"
08/15/2019,"188.20","190.00","174.21","186.90"
08/14/2019,"207.31","209.90","182.73","188.20"
08/13/2019,"212.00","212.12","204.10","207.31"
08/12/2019,"215.14","216.55","209.98","212.11"
08/11/2019,"206.72","215.98","205.12","215.11"
08/10/2019,"209.16","214.70","201.55","206.95"
08/09/2019,"217.58","221.39","206.86","209.16"
08/08/2019,"224.23","226.84","215.23","217.58"
08/07/2019,"225.89","230.94","220.64","224.33"
08/06/2019,"231.96","239.32","225.24","225.89"
08/05/2019,"221.60","236.49","220.18","232.00"
08/04/2019,"222.19","223.36","217.43","221.50"
08/03/2019,"215.93","224.34","215.02","222.12"
08/02/2019,"217.68","222.68","215.15","215.94"
08/01/2019,"215.35","219.02","211.26","217.62"
07/31/2019,"209.12","217.99","208.73","215.35"
07/30/2019,"211.67","215.10","204.90","209.22"
07/29/2019,"207.59","214.80","198.62","211.67"
07/28/2019,"207.91","211.41","206.07","207.80"
07/27/2019,"218.23","224.01","202.91","207.78"
07/26/2019,"218.41","220.62","212.81","218.96"
07/25/2019,"215.59","225.44","214.50","218.59"
07/24/2019,"217.93","217.99","202.61","215.20"
07/23/2019,"218.23","218.95","208.79","217.62"
07/22/2019,"223.28","228.04","211.92","218.17"
07/21/2019,"232.54","234.73","217.94","223.08"
07/20/2019,"220.69","235.73","219.50","232.51"
07/19/2019,"225.20","230.09","214.70","220.75"
07/18/2019,"213.00","228.56","206.82","225.24"
07/17/2019,"203.20","219.51","192.73","213.00"
07/16/2019,"231.50","234.57","191.14","203.40"
07/15/2019,"236.96","237.11","212.65","231.14"
07/14/2019,"264.59","270.00","230.60","237.60"
07/13/2019,"276.97","277.48","263.47","264.58"
07/12/2019,"266.31","279.02","264.92","276.98"
07/11/2019,"287.47","289.96","263.00","266.01"
07/10/2019,"304.57","314.63","283.01","287.86"
07/09/2019,"310.52","318.42","303.10","304.73"
07/08/2019,"306.74","312.80","302.56","310.45"
07/07/2019,"292.59","310.19","284.62","305.95"
07/06/2019,"286.86","297.62","286.37","292.37"
07/05/2019,"293.00","294.99","280.62","286.62"
07/04/2019,"293.71","303.62","291.91","293.00"
07/03/2019,"287.50","301.01","285.42","294.07"
07/02/2019,"288.73","295.99","271.60","288.44"
07/01/2019,"303.38","303.38","278.97","288.27"
06/30/2019,"312.62","323.50","288.26","303.50"
06/29/2019,"306.77","314.31","291.68","312.50"
06/28/2019,"289.13","312.34","282.91","306.77"
06/27/2019,"338.30","343.25","274.56","288.28"
06/26/2019,"308.67","362.89","308.50","338.28"
06/25/2019,"305.87","314.62","305.87","308.74"
06/24/2019,"313.71","317.77","295.19","305.90"
06/23/2019,"305.24","315.87","299.75","313.40"
06/22/2019,"293.94","314.56","290.70","305.29"
06/21/2019,"272.62","295.55","271.14","294.00"
06/20/2019,"268.06","274.11","266.51","272.49"
06/19/2019,"263.84","270.00","261.22","267.90"
06/18/2019,"272.62","275.49","262.01","263.84"
06/17/2019,"266.38","275.74","265.76","273.00"
06/16/2019,"269.59","278.80","263.35","266.38"
06/15/2019,"258.25","273.78","258.00","269.54"
06/14/2019,"258.99","262.00","252.27","258.24"
06/13/2019,"255.64","264.42","255.64","258.99"
06/12/2019,"244.60","260.59","243.34","255.64"
06/11/2019,"244.19","248.90","237.62","244.72"
06/10/2019,"231.29","246.77","226.86","244.19"
06/09/2019,"243.64","245.41","229.00","231.75"
06/08/2019,"247.74","252.06","241.70","243.65"
06/07/2019,"241.24","254.11","241.17","247.98"
06/06/2019,"243.86","247.83","235.74","241.20"
06/05/2019,"239.53","248.49","233.82","243.86"
06/04/2019,"261.25","261.25","233.61","239.68"
06/03/2019,"267.40","270.68","255.32","261.26"
06/02/2019,"265.54","273.84","263.10","267.40"
06/01/2019,"261.88","274.51","260.66","265.12"
05/31/2019,"263.42","264.94","240.08","261.56"
05/30/2019,"269.81","288.76","260.99","263.24"
05/29/2019,"272.20","274.27","261.23","269.75"
05/28/2019,"267.49","276.49","265.32","272.20"
05/27/2019,"264.98","279.18","263.60","267.40"
05/26/2019,"250.34","269.24","246.27","264.82"
05/25/2019,"254.00","258.92","246.85","250.34"
05/24/2019,"244.75","256.01","242.44","253.88"
05/23/2019,"247.86","248.14","231.40","244.69"
05/22/2019,"263.00","264.33","242.49","247.81"
05/21/2019,"255.73","263.50","247.81","262.98"
05/20/2019,"257.52","264.79","239.67","254.54"
05/19/2019,"236.34","260.99","232.80","257.42"
05/18/2019,"233.50","248.30","231.56","236.34"
05/17/2019,"254.71","273.17","224.05","233.50"
05/16/2019,"239.19","279.18","236.73","255.19"
05/15/2019,"204.49","244.64","203.18","239.35"
05/14/2019,"200.91","215.00","192.13","204.68"
05/13/2019,"190.28","206.26","185.47","200.91"
05/12/2019,"200.51","206.01","182.87","190.22"
05/11/2019,"168.03","176.24","167.62","171.62"
05/10/2019,"168.03","176.24","167.62","171.62"
05/09/2019,"168.39","173.07","165.39","168.16"
05/08/2019,"170.25","173.36","163.78","168.39"
05/07/2019,"173.30","180.56","168.73","170.45"
05/06/2019,"163.15","175.60","157.81","173.30"
05/05/2019,"162.09","163.91","157.36","162.91"
05/04/2019,"166.02","168.64","158.62","161.39"
05/03/2019,"159.07","169.00","157.94","166.01"
05/02/2019,"157.82","159.80","156.25","159.03"
05/01/2019,"156.29","163.00","156.29","157.70"
04/30/2019,"151.96","158.76","151.12","156.45"
04/29/2019,"153.62","154.72","149.62","151.95"
04/28/2019,"157.26","157.74","152.73","153.74"
04/27/2019,"151.15","158.26","151.10","157.26"
04/26/2019,"164.99","165.17","146.93","151.15"
04/25/2019,"164.49","166.71","161.88","164.99"
04/24/2019,"172.49","173.05","160.22","164.45"
04/23/2019,"171.75","176.92","170.44","172.62"
04/22/2019,"168.07","173.52","168.00","171.81"
04/21/2019,"172.99","174.23","166.47","168.33"
04/20/2019,"172.61","177.66","171.80","172.99"
04/19/2019,"175.78","175.79","169.58","172.61"
04/18/2019,"166.61","176.00","165.50","175.80"
04/17/2019,"165.68","168.26","164.17","166.60"
04/16/2019,"160.10","167.74","159.48","165.69"
04/15/2019,"164.65","169.52","155.62","160.14"
